Line_SumCount	Line_Count_Ratio	Line_N	Line_N_Ratio	Line_MaxCount	Line_MeanCount	Line
11	0.000275358	2	0.000230256	8	5.5	0
11	0.000275358	2	0.000230256	8	5.5	0
11	0.000275358	2	0.000230256	8	5.5	0
11	0.000275358	2	0.000230256	8	5.5	0
11	0.000275358	2	0.000230256	8	5.5	0
11	0.000275358	2	0.000230256	8	5.5	0
11	0.000275358	2	0.000230256	8	5.5	0
11	0.000275358	2	0.000230256	8	5.5	0
11	0.000275358	2	0.000230256	8	5.5	0
11	0.000275358	2	0.000230256	8	5.5	0
11	0.000275358	2	0.000230256	8	5.5	0
11	0.000275358	2	0.000230256	8	5.5	0
11	0.000275358	2	0.000230256	8	5.5	0
11	0.000275358	2	0.000230256	8	5.5	0
11	0.000275358	2	0.000230256	8	5.5	0
11	0.000275358	2	0.000230256	8	5.5	0
11	0.000275358	2	0.000230256	8	5.5	0
11	0.000275358	2	0.000230256	8	5.5	0
11	0.000275358	2	0.000230256	8	5.5	0
11	0.000275358	2	0.000230256	8	5.5	0
11	0.000275358	2	0.000230256	8	5.5	0
11	0.000275358	2	0.000230256	8	5.5	0
11	0.000275358	2	0.000230256	8	5.5	0
11	0.000275358	2	0.000230256	8	5.5	0
11	0.000275358	2	0.000230256	8	5.5	0
11	0.000275358	2	0.000230256	8	5.5	0
11	0.000275358	2	0.000230256	7	5.5	0
11	0.000275358	2	0.000230256	7	5.5	0
11	0.000275358	2	0.000230256	7	5.5	0
11	0.000275358	2	0.000230256	7	5.5	0
11	0.000275358	2	0.000230256	7	5.5	0
11	0.000275358	2	0.000230256	7	5.5	0
11	0.000275358	2	0.000230256	7	5.5	0
11	0.000275358	2	0.000230256	7	5.5	0
11	0.000275358	2	0.000230256	7	5.5	0
11	0.000275358	2	0.000230256	7	5.5	0
11	0.000275358	2	0.000230256	7	5.5	0
11	0.000275358	2	0.000230256	7	5.5	0
11	0.000275358	2	0.000230256	7	5.5	0
11	0.000275358	2	0.000230256	7	5.5	0
11	0.000275358	2	0.000230256	7	5.5	0
11	0.000275358	2	0.000230256	7	5.5	0
11	0.000275358	2	0.000230256	7	5.5	0
11	0.000275358	2	0.000230256	7	5.5	0
11	0.000275358	3	0.000345383	4	3.666666667	0
11	0.000275358	3	0.000345383	4	3.666666667	0
11	0.000275358	3	0.000345383	5	3.666666667	0
11	0.000275358	3	0.000345383	5	3.666666667	0
11	0.000275358	3	0.000345383	5	3.666666667	0
11	0.000275358	3	0.000345383	4	3.666666667	0
11	0.000275358	3	0.000345383	5	3.666666667	0
11	0.000275358	3	0.000345383	5	3.666666667	0
11	0.000275358	3	0.000345383	4	3.666666667	0
11	0.000275358	3	0.000345383	5	3.666666667	0
11	0.000275358	3	0.000345383	4	3.666666667	0
11	0.000275358	3	0.000345383	4	3.666666667	0
11	0.000275358	3	0.000345383	4	3.666666667	0
11	0.000275358	3	0.000345383	5	3.666666667	0
11	0.000275358	3	0.000345383	5	3.666666667	0
11	0.000275358	3	0.000345383	5	3.666666667	0
11	0.000275358	3	0.000345383	4	3.666666667	0
11	0.000275358	3	0.000345383	5	3.666666667	0
11	0.000275358	3	0.000345383	5	3.666666667	0
11	0.000275358	3	0.000345383	4	3.666666667	0
11	0.000275358	3	0.000345383	5	3.666666667	0
11	0.000275358	3	0.000345383	5	3.666666667	0
11	0.000275358	3	0.000345383	4	3.666666667	0
11	0.000275358	3	0.000345383	5	3.666666667	0
11	0.000275358	3	0.000345383	4	3.666666667	0
11	0.000275358	3	0.000345383	5	3.666666667	0
11	0.000275358	3	0.000345383	5	3.666666667	0
11	0.000275358	3	0.000345383	4	3.666666667	0
11	0.000275358	3	0.000345383	5	3.666666667	0
11	0.000275358	3	0.000345383	4	3.666666667	0
11	0.000275358	3	0.000345383	5	3.666666667	0
11	0.000275358	3	0.000345383	5	3.666666667	0
11	0.000275358	3	0.000345383	5	3.666666667	0
11	0.000275358	3	0.000345383	4	3.666666667	0
11	0.000275358	3	0.000345383	5	3.666666667	0
11	0.000275358	2	0.000230256	6	5.5	0
11	0.000275358	2	0.000230256	6	5.5	0
11	0.000275358	2	0.000230256	6	5.5	0
11	0.000275358	2	0.000230256	6	5.5	0
11	0.000275358	2	0.000230256	6	5.5	0
11	0.000275358	2	0.000230256	6	5.5	0
11	0.000275358	2	0.000230256	6	5.5	0
11	0.000275358	2	0.000230256	6	5.5	0
11	0.000275358	2	0.000230256	6	5.5	0
11	0.000275358	2	0.000230256	6	5.5	0
11	0.000275358	2	0.000230256	6	5.5	0
11	0.000275358	2	0.000230256	6	5.5	0
11	0.000275358	2	0.000230256	6	5.5	0
11	0.000275358	2	0.000230256	6	5.5	0
11	0.000275358	2	0.000230256	6	5.5	0
10	0.000250325	2	0.000230256	7	5	0
10	0.000250325	2	0.000230256	7	5	0
10	0.000250325	2	0.000230256	7	5	0
10	0.000250325	2	0.000230256	7	5	0
10	0.000250325	2	0.000230256	7	5	0
10	0.000250325	2	0.000230256	7	5	0
10	0.000250325	2	0.000230256	7	5	0
10	0.000250325	2	0.000230256	7	5	0
10	0.000250325	2	0.000230256	7	5	0
10	0.000250325	2	0.000230256	7	5	0
10	0.000250325	2	0.000230256	7	5	0
10	0.000250325	2	0.000230256	7	5	0
10	0.000250325	2	0.000230256	7	5	0
10	0.000250325	2	0.000230256	7	5	0
10	0.000250325	2	0.000230256	7	5	0
10	0.000250325	2	0.000230256	7	5	0
10	0.000250325	2	0.000230256	7	5	0
10	0.000250325	2	0.000230256	7	5	0
10	0.000250325	2	0.000230256	7	5	0
10	0.000250325	2	0.000230256	7	5	0
10	0.000250325	2	0.000230256	7	5	0
10	0.000250325	2	0.000230256	7	5	0
10	0.000250325	2	0.000230256	7	5	0
10	0.000250325	2	0.000230256	7	5	0
10	0.000250325	2	0.000230256	7	5	0
10	0.000250325	2	0.000230256	7	5	0
10	0.000250325	2	0.000230256	7	5	0
10	0.000250325	2	0.000230256	7	5	0
10	0.000250325	2	0.000230256	7	5	0
10	0.000250325	2	0.000230256	7	5	0
10	0.000250325	2	0.000230256	7	5	0
10	0.000250325	2	0.000230256	7	5	0
10	0.000250325	2	0.000230256	7	5	0
10	0.000250325	2	0.000230256	7	5	0
10	0.000250325	2	0.000230256	7	5	0
10	0.000250325	2	0.000230256	7	5	0
10	0.000250325	2	0.000230256	7	5	0
10	0.000250325	2	0.000230256	7	5	0
10	0.000250325	2	0.000230256	7	5	0
10	0.000250325	2	0.000230256	7	5	0
10	0.000250325	2	0.000230256	7	5	0
10	0.000250325	2	0.000230256	7	5	0
10	0.000250325	2	0.000230256	7	5	0
10	0.000250325	2	0.000230256	7	5	0
10	0.000250325	2	0.000230256	7	5	0
10	0.000250325	2	0.000230256	7	5	0
10	0.000250325	2	0.000230256	5	5	0
10	0.000250325	2	0.000230256	5	5	0
10	0.000250325	3	0.000345383	4	3.333333333	0
10	0.000250325	2	0.000230256	5	5	0
10	0.000250325	2	0.000230256	5	5	0
10	0.000250325	2	0.000230256	6	5	0
10	0.000250325	2	0.000230256	6	5	0
10	0.000250325	2	0.000230256	6	5	0
10	0.000250325	2	0.000230256	6	5	0
10	0.000250325	2	0.000230256	6	5	0
10	0.000250325	2	0.000230256	6	5	0
10	0.000250325	2	0.000230256	6	5	0
10	0.000250325	2	0.000230256	6	5	0
10	0.000250325	2	0.000230256	6	5	0
10	0.000250325	2	0.000230256	6	5	0
10	0.000250325	2	0.000230256	6	5	0
10	0.000250325	2	0.000230256	6	5	0
10	0.000250325	2	0.000230256	6	5	0
10	0.000250325	2	0.000230256	5	5	0
10	0.000250325	2	0.000230256	6	5	0
10	0.000250325	2	0.000230256	6	5	0
10	0.000250325	2	0.000230256	5	5	0
10	0.000250325	2	0.000230256	6	5	0
10	0.000250325	2	0.000230256	6	5	0
10	0.000250325	2	0.000230256	5	5	0
10	0.000250325	2	0.000230256	6	5	0
10	0.000250325	2	0.000230256	6	5	0
10	0.000250325	2	0.000230256	6	5	0
10	0.000250325	2	0.000230256	5	5	0
10	0.000250325	2	0.000230256	6	5	0
10	0.000250325	2	0.000230256	6	5	0
10	0.000250325	2	0.000230256	6	5	0
10	0.000250325	2	0.000230256	6	5	0
10	0.000250325	2	0.000230256	6	5	0
10	0.000250325	2	0.000230256	6	5	0
10	0.000250325	2	0.000230256	6	5	0
10	0.000250325	2	0.000230256	6	5	0
10	0.000250325	2	0.000230256	6	5	0
10	0.000250325	2	0.000230256	6	5	0
10	0.000250325	2	0.000230256	5	5	0
10	0.000250325	2	0.000230256	6	5	0
10	0.000250325	2	0.000230256	6	5	0
10	0.000250325	2	0.000230256	6	5	0
10	0.000250325	3	0.000345383	4	3.333333333	0
10	0.000250325	2	0.000230256	6	5	0
10	0.000250325	2	0.000230256	5	5	0
10	0.000250325	2	0.000230256	6	5	0
10	0.000250325	3	0.000345383	4	3.333333333	0
10	0.000250325	3	0.000345383	4	3.333333333	0
10	0.000250325	3	0.000345383	4	3.333333333	0
10	0.000250325	3	0.000345383	4	3.333333333	0
10	0.000250325	3	0.000345383	4	3.333333333	0
10	0.000250325	3	0.000345383	4	3.333333333	0
10	0.000250325	3	0.000345383	4	3.333333333	0
10	0.000250325	2	0.000230256	6	5	0
10	0.000250325	3	0.000345383	4	3.333333333	0
10	0.000250325	3	0.000345383	4	3.333333333	0
10	0.000250325	3	0.000345383	4	3.333333333	0
10	0.000250325	3	0.000345383	4	3.333333333	0
10	0.000250325	3	0.000345383	4	3.333333333	0
10	0.000250325	3	0.000345383	4	3.333333333	0
10	0.000250325	3	0.000345383	4	3.333333333	0
10	0.000250325	3	0.000345383	4	3.333333333	0
10	0.000250325	3	0.000345383	4	3.333333333	0
10	0.000250325	3	0.000345383	4	3.333333333	0
10	0.000250325	3	0.000345383	4	3.333333333	0
10	0.000250325	2	0.000230256	6	5	0
10	0.000250325	3	0.000345383	4	3.333333333	0
10	0.000250325	3	0.000345383	4	3.333333333	0
10	0.000250325	3	0.000345383	4	3.333333333	0
10	0.000250325	3	0.000345383	4	3.333333333	0
10	0.000250325	3	0.000345383	4	3.333333333	0
10	0.000250325	3	0.000345383	4	3.333333333	0
10	0.000250325	3	0.000345383	4	3.333333333	0
10	0.000250325	3	0.000345383	4	3.333333333	0
10	0.000250325	3	0.000345383	4	3.333333333	0
10	0.000250325	3	0.000345383	4	3.333333333	0
10	0.000250325	2	0.000230256	6	5	0
10	0.000250325	3	0.000345383	4	3.333333333	0
10	0.000250325	3	0.000345383	4	3.333333333	0
10	0.000250325	3	0.000345383	4	3.333333333	0
10	0.000250325	3	0.000345383	4	3.333333333	0
10	0.000250325	2	0.000230256	6	5	0
10	0.000250325	3	0.000345383	4	3.333333333	0
10	0.000250325	3	0.000345383	4	3.333333333	0
10	0.000250325	2	0.000230256	5	5	0
10	0.000250325	3	0.000345383	4	3.333333333	0
10	0.000250325	3	0.000345383	4	3.333333333	0
10	0.000250325	3	0.000345383	4	3.333333333	0
10	0.000250325	3	0.000345383	4	3.333333333	0
10	0.000250325	3	0.000345383	4	3.333333333	0
10	0.000250325	3	0.000345383	4	3.333333333	0
10	0.000250325	3	0.000345383	4	3.333333333	0
10	0.000250325	3	0.000345383	4	3.333333333	0
10	0.000250325	3	0.000345383	4	3.333333333	0
9	0.000225293	2	0.000230256	6	4.5	0
9	0.000225293	2	0.000230256	5	4.5	0
9	0.000225293	2	0.000230256	6	4.5	0
9	0.000225293	2	0.000230256	6	4.5	0
9	0.000225293	2	0.000230256	6	4.5	0
9	0.000225293	2	0.000230256	6	4.5	0
9	0.000225293	2	0.000230256	6	4.5	0
9	0.000225293	2	0.000230256	6	4.5	0
9	0.000225293	2	0.000230256	6	4.5	0
9	0.000225293	2	0.000230256	6	4.5	0
9	0.000225293	2	0.000230256	6	4.5	0
9	0.000225293	2	0.000230256	6	4.5	0
9	0.000225293	2	0.000230256	6	4.5	0
9	0.000225293	2	0.000230256	6	4.5	0
9	0.000225293	2	0.000230256	6	4.5	0
9	0.000225293	2	0.000230256	5	4.5	0
9	0.000225293	2	0.000230256	5	4.5	0
9	0.000225293	2	0.000230256	6	4.5	0
9	0.000225293	2	0.000230256	6	4.5	0
9	0.000225293	2	0.000230256	6	4.5	0
9	0.000225293	2	0.000230256	6	4.5	0
9	0.000225293	2	0.000230256	6	4.5	0
9	0.000225293	2	0.000230256	5	4.5	0
9	0.000225293	2	0.000230256	6	4.5	0
9	0.000225293	2	0.000230256	6	4.5	0
9	0.000225293	2	0.000230256	6	4.5	0
9	0.000225293	2	0.000230256	6	4.5	0
9	0.000225293	2	0.000230256	6	4.5	0
9	0.000225293	2	0.000230256	6	4.5	0
9	0.000225293	2	0.000230256	5	4.5	0
9	0.000225293	2	0.000230256	5	4.5	0
9	0.000225293	2	0.000230256	6	4.5	0
9	0.000225293	2	0.000230256	6	4.5	0
9	0.000225293	2	0.000230256	6	4.5	0
9	0.000225293	2	0.000230256	5	4.5	0
9	0.000225293	2	0.000230256	6	4.5	0
9	0.000225293	2	0.000230256	6	4.5	0
9	0.000225293	2	0.000230256	5	4.5	0
9	0.000225293	2	0.000230256	6	4.5	0
9	0.000225293	2	0.000230256	6	4.5	0
9	0.000225293	2	0.000230256	6	4.5	0
9	0.000225293	2	0.000230256	5	4.5	0
9	0.000225293	2	0.000230256	5	4.5	0
26	0.06235012	12	0.0591133	3	2.166666667	0
18	0.043165468	9	0.044334975	2	2	0
15	0.035971223	7	0.034482759	3	2.142857143	0
13	0.03117506	6	0.02955665	3	2.166666667	0
10	0.023980815	5	0.024630542	2	2	0
6	0.014388489	3	0.014778325	2	2	0
5	0.011990408	2	0.009852217	3	2.5	0
5	0.011990408	2	0.009852217	3	2.5	0
5	0.011990408	2	0.009852217	3	2.5	0
5	0.011990408	2	0.009852217	3	2.5	0
4	0.009592326	2	0.009852217	2	2	0
4	0.009592326	2	0.009852217	2	2	0
4	0.009592326	2	0.009852217	2	2	0
4	0.009592326	2	0.009852217	2	2	0
4	0.009592326	2	0.009852217	2	2	0
4	0.009592326	2	0.009852217	2	2	0
4	0.009592326	2	0.009852217	2	2	0
4	0.009592326	2	0.009852217	2	2	0
4	0.009592326	2	0.009852217	2	2	0
4	0.009592326	2	0.009852217	2	2	0
4	0.009592326	2	0.009852217	2	2	0
4	0.009592326	2	0.009852217	2	2	0
4	0.009592326	2	0.009852217	2	2	0
4	0.009592326	2	0.009852217	2	2	0
16	0.01291364	2	0.003436426	10	8	0
16	0.01291364	2	0.003436426	10	8	0
14	0.011299435	3	0.005154639	7	4.666666667	0
12	0.00968523	2	0.003436426	7	6	0
11	0.008878128	2	0.003436426	6	5.5	0
11	0.008878128	2	0.003436426	6	5.5	0
10	0.008071025	5	0.008591065	2	2	0
10	0.008071025	3	0.005154639	4	3.333333333	0
8	0.00645682	2	0.003436426	4	4	0
7	0.005649718	2	0.003436426	5	3.5	0
7	0.005649718	2	0.003436426	4	3.5	0
7	0.005649718	2	0.003436426	5	3.5	0
6	0.004842615	3	0.005154639	2	2	0
6	0.004842615	3	0.005154639	2	2	0
6	0.004842615	3	0.005154639	2	2	0
6	0.004842615	2	0.003436426	4	3	0
6	0.004842615	2	0.003436426	4	3	0
5	0.004035513	2	0.003436426	3	2.5	0
5	0.004035513	2	0.003436426	3	2.5	0
5	0.004035513	2	0.003436426	3	2.5	0
5	0.004035513	2	0.003436426	3	2.5	0
4	0.00322841	2	0.003436426	2	2	0
4	0.00322841	2	0.003436426	2	2	0
4	0.00322841	2	0.003436426	2	2	0
4	0.00322841	2	0.003436426	2	2	0
4	0.00322841	2	0.003436426	2	2	0
4	0.00322841	2	0.003436426	2	2	0
4	0.00322841	2	0.003436426	2	2	0
4	0.00322841	2	0.003436426	2	2	0
4	0.00322841	2	0.003436426	2	2	0
4	0.00322841	2	0.003436426	2	2	0
4	0.00322841	2	0.003436426	2	2	0
4	0.00322841	2	0.003436426	2	2	0
4	0.00322841	2	0.003436426	2	2	0
4	0.00322841	2	0.003436426	2	2	0
4	0.00322841	2	0.003436426	2	2	0
4	0.00322841	2	0.003436426	2	2	0
4	0.00322841	2	0.003436426	2	2	0
4	0.00322841	2	0.003436426	2	2	0
4	0.00322841	2	0.003436426	2	2	0
4	0.00322841	2	0.003436426	2	2	0
4	0.00322841	2	0.003436426	2	2	0
4	0.00322841	2	0.003436426	2	2	0
4	0.00322841	2	0.003436426	2	2	0
4	0.00322841	2	0.003436426	2	2	0
4	0.00322841	2	0.003436426	2	2	0
4	0.00322841	2	0.003436426	2	2	0
4	0.007272727	2	0.007380074	2	2	0
4	0.007272727	2	0.007380074	2	2	0
4	0.007272727	2	0.007380074	2	2	0
4	0.007272727	2	0.007380074	2	2	0
4	0.007272727	2	0.007380074	2	2	0
5	0.00764526	2	0.006802721	3	2.5	0
4	0.004739336	2	0.005037783	2	2	0
4	0.081632653	2	0.086956522	2	2	0
4	0.012903226	2	0.014184397	2	2	0
4	0.007476636	2	0.008196721	2	2	0
7	0.006628788	2	0.006116208	4	3.5	0
6	0.005681818	2	0.006116208	3	3	0
28	0.010320678	9	0.010625738	4	3.111111111	0
14	0.005160339	4	0.00472255	4	3.5	0
8	0.002948765	2	0.002361275	5	4	0
7	0.00258017	2	0.002361275	4	3.5	0
7	0.00258017	2	0.002361275	4	3.5	0
7	0.00258017	2	0.002361275	4	3.5	0
7	0.00258017	2	0.002361275	4	3.5	0
7	0.00258017	2	0.002361275	4	3.5	0
6	0.002211574	2	0.002361275	3	3	0
6	0.002211574	2	0.002361275	3	3	0
6	0.002211574	2	0.002361275	3	3	0
6	0.002211574	2	0.002361275	3	3	0
6	0.002211574	2	0.002361275	3	3	0
6	0.002211574	2	0.002361275	3	3	0
6	0.002211574	2	0.002361275	3	3	0
6	0.002211574	2	0.002361275	3	3	0
6	0.002211574	2	0.002361275	3	3	0
6	0.002211574	2	0.002361275	3	3	0
6	0.002211574	2	0.002361275	3	3	0
6	0.002211574	2	0.002361275	3	3	0
6	0.002211574	2	0.002361275	3	3	0
7	0.003160271	2	0.002890173	4	3.5	0
7	0.003160271	2	0.002890173	4	3.5	0
6	0.002708804	2	0.002890173	3	3	0
6	0.002708804	2	0.002890173	3	3	0
4	0.012944984	2	0.014705882	2	2	0
4	0.009153318	2	0.01010101	2	2	0
4	0.009153318	2	0.01010101	2	2	0
19	0.016769638	6	0.016997167	4	3.166666667	0
16	0.014121801	5	0.014164306	4	3.2	0
16	0.014121801	5	0.014164306	4	3.2	0
7	0.006178288	2	0.005665722	4	3.5	0
7	0.006178288	2	0.005665722	4	3.5	0
7	0.006178288	2	0.005665722	4	3.5	0
6	0.005295675	2	0.005665722	3	3	0
6	0.005295675	2	0.005665722	3	3	0
6	0.005295675	2	0.005665722	3	3	0
6	0.005295675	2	0.005665722	3	3	0
6	0.005295675	2	0.005665722	3	3	0
6	0.005295675	2	0.005665722	3	3	0
6	0.005295675	2	0.005665722	3	3	0
6	0.005295675	2	0.005665722	3	3	0
7	0.00446144	2	0.004032258	4	3.5	0
7	0.00446144	2	0.004032258	4	3.5	0
6	0.003824092	2	0.004032258	3	3	0
6	0.003824092	2	0.004032258	3	3	0
21	0.00928382	7	0.009859155	3	3	0
17	0.007515473	5	0.007042254	5	3.4	0
13	0.005747126	4	0.005633803	4	3.25	0
12	0.00530504	4	0.005633803	3	3	0
11	0.004862953	3	0.004225352	4	3.666666667	0
10	0.004420866	3	0.004225352	4	3.333333333	0
10	0.004420866	3	0.004225352	4	3.333333333	0
10	0.004420866	3	0.004225352	4	3.333333333	0
9	0.00397878	3	0.004225352	3	3	0
9	0.00397878	3	0.004225352	3	3	0
9	0.00397878	3	0.004225352	3	3	0
9	0.00397878	3	0.004225352	3	3	0
9	0.00397878	3	0.004225352	3	3	0
9	0.00397878	2	0.002816901	5	4.5	0
8	0.003536693	2	0.002816901	5	4	0
7	0.003094607	2	0.002816901	4	3.5	0
7	0.003094607	2	0.002816901	4	3.5	0
7	0.003094607	2	0.002816901	4	3.5	0
7	0.003094607	2	0.002816901	4	3.5	0
7	0.003094607	2	0.002816901	4	3.5	0
7	0.003094607	2	0.002816901	4	3.5	0
7	0.003094607	2	0.002816901	4	3.5	0
7	0.003094607	2	0.002816901	4	3.5	0
6	0.00265252	2	0.002816901	3	3	0
6	0.00265252	2	0.002816901	3	3	0
6	0.00265252	2	0.002816901	3	3	0
6	0.00265252	2	0.002816901	3	3	0
6	0.00265252	2	0.002816901	3	3	0
6	0.00265252	2	0.002816901	3	3	0
6	0.00265252	2	0.002816901	3	3	0
6	0.00265252	2	0.002816901	3	3	0
6	0.00265252	2	0.002816901	3	3	0
6	0.00265252	2	0.002816901	3	3	0
4	0.025157233	2	0.027777778	2	2	0
5	0.003996803	2	0.003442341	3	2.5	0
4	0.003197442	2	0.003442341	2	2	0
4	0.003197442	2	0.003442341	2	2	0
4	0.003197442	2	0.003442341	2	2	0
4	0.042105263	2	0.047619048	2	2	0
9	0.183673469	4	0.181818182	3	2.25	0
17	0.014991182	5	0.014044944	4	3.4	0
12	0.010582011	4	0.011235955	3	3	0
7	0.00617284	2	0.005617978	4	3.5	0
7	0.003298775	2	0.003003003	4	3.5	0
9	0.008137432	3	0.00887574	3	3	0
9	0.008137432	2	0.00591716	5	4.5	0
7	0.006329114	2	0.00591716	4	3.5	0
7	0.006329114	2	0.00591716	4	3.5	0
6	0.005424955	2	0.00591716	3	3	0
6	0.005424955	2	0.00591716	3	3	0
6	0.005424955	2	0.00591716	3	3	0
6	0.005424955	2	0.00591716	3	3	0
6	0.005424955	2	0.00591716	3	3	0
9	0.00307377	3	0.003314917	3	3	0
7	0.00239071	2	0.002209945	4	3.5	0
6	0.00204918	2	0.002209945	3	3	0
5	0.003422313	2	0.002962963	3	2.5	0
5	0.003422313	2	0.002962963	3	2.5	0
5	0.003422313	2	0.002962963	3	2.5	0
4	0.002737851	2	0.002962963	2	2	0
6	0.018126888	2	0.012987013	3	3	0
15	0.002977963	5	0.003255208	3	3	0
4	0.010126582	2	0.01183432	2	2	0
26	0.000650846	5	0.000575639	7	5.2	0
29	0.000725944	5	0.000575639	8	5.8	0
12	0.014796547	3	0.014150943	5	4	0
13	0.016029593	3	0.014150943	5	4.333333333	0
11	0.038327526	3	0.036144578	4	3.666666667	0
10	0.024752475	3	0.023076923	4	3.333333333	0
11	0.013333333	3	0.009287926	7	3.666666667	0
15	0.018181818	3	0.009287926	10	5	0
16	0.019393939	3	0.009287926	11	5.333333333	0
10	0.034965035	3	0.032258065	4	3.333333333	0
11	0.003717472	3	0.002043597	6	3.666666667	0
11	0.025056948	3	0.023076923	6	3.666666667	0
11	0.033033033	4	0.025477707	4	2.75	0
11	0.033033033	4	0.025477707	4	2.75	0
13	0.029612756	3	0.023076923	7	4.333333333	0
12	0.002010724	4	0.001352265	6	3	0
9	0.017786561	3	0.011952191	4	3	0
9	0.017786561	3	0.011952191	4	3	0
11	0.090163934	3	0.085714286	4	3.666666667	0
12	0.034090909	3	0.03030303	5	4	0
13	0.036931818	3	0.03030303	6	4.333333333	0
13	0.036931818	3	0.03030303	7	4.333333333	0
10	0.068027211	3	0.065217391	4	3.333333333	0
12	0.056338028	3	0.051724138	5	4	0
12	0.056338028	3	0.051724138	5	4	0
12	0.056338028	3	0.051724138	5	4	0
14	0.019337017	4	0.018099548	5	3.5	0
14	0.016969697	5	0.015479876	3	2.8	0
14	0.001841863	5	0.001380834	4	2.8	0
14	0.001841863	5	0.001380834	4	2.8	0
14	0.001841863	5	0.001380834	4	2.8	0
14	0.112903226	4	0.102564103	5	3.5	1
14	0.039106145	4	0.036697248	5	3.5	0
14	0.034146341	4	0.030769231	4	3.5	0
14	0.039106145	4	0.036036036	4	3.5	0
14	0.007914076	4	0.007312614	5	3.5	0
15	0.006687472	4	0.005681818	4	3.75	0
15	0.006687472	4	0.005681818	5	3.75	0
15	0.020718232	4	0.018099548	5	3.75	0
12	0.141176471	3	0.111111111	5	4	1
15	0.003296703	4	0.002679169	5	3.75	0
15	0.002513405	5	0.001690331	4	3	0
15	0.031914894	4	0.03030303	4	3.75	0
16	0.022099448	4	0.018099548	5	4	0
16	0.019393939	5	0.015479876	6	3.2	0
13	0.034946237	3	0.031914894	7	4.333333333	0
16	0.036446469	5	0.038461538	6	3.2	0
16	0.036446469	4	0.030769231	9	4	0
16	0.040302267	5	0.039370079	4	3.2	0
16	0.108843537	5	0.108695652	4	3.2	1
17	0.028813559	7	0.02811245	4	2.428571429	0
17	0.020961776	4	0.018867925	7	4.25	0
17	0.002058111	7	0.00173913	3	2.428571429	0
17	0.002236548	6	0.001657001	4	2.833333333	0
17	0.002236548	6	0.001657001	4	2.833333333	0
17	0.002236548	7	0.001933168	4	2.428571429	0
17	0.002236548	7	0.001933168	4	2.428571429	0
17	0.002246894	6	0.001600427	6	2.833333333	0
17	0.025297619	4	0.025	5	4.25	0
18	0.019027484	8	0.01750547	4	2.25	0
18	0.002368109	6	0.001657001	5	3	0
18	0.002379064	6	0.001600427	6	3	0
18	0.026785714	4	0.025	5	4.5	0
19	0.002499671	8	0.002209334	4	2.375	0
19	0.043280182	5	0.038461538	9	3.8	0
19	0.033807829	6	0.032786885	4	3.166666667	0
20	0.032102729	6	0.02955665	4	3.333333333	0
21	0.009362461	6	0.008522727	5	3.5	0
21	0.009362461	5	0.007102273	7	4.2	0
21	0.002542373	9	0.002236025	3	2.333333333	0
22	0.002894356	9	0.002485501	5	2.444444444	0
23	0.028360049	6	0.028301887	7	3.833333333	0
23	0.0523918	7	0.053846154	7	3.285714286	0
23	0.004060734	9	0.003230438	4	2.555555556	0
24	0.01875	5	0.018796992	7	4.8	0
24	0.054669704	5	0.038461538	11	4.8	0
26	0.011591618	8	0.011363636	5	3.25	0
51	0.00127666	14	0.001611789	7	3.642857143	0
27	0.01203745	8	0.011363636	5	3.375	0
53	0.001326725	14	0.001611789	7	3.785714286	0
50	0.001251627	13	0.001496661	7	3.846153846	0
51	0.00127666	13	0.001496661	7	3.923076923	0
53	0.001326725	13	0.001496661	6	4.076923077	0
38	0.016941596	11	0.015625	5	3.454545455	0
41	0.052631579	10	0.060606061	5	4.1	0
53	0.001326725	13	0.001496661	7	4.076923077	0
42	0.005802708	4	0.00482509	14	10.5	0
54	0.001351757	13	0.001496661	6	4.153846154	0
50	0.001251627	12	0.001381534	7	4.166666667	0
43	0.005940868	4	0.00482509	19	10.75	0
43	0.005940868	4	0.00482509	19	10.75	0
50	0.001251627	12	0.001381534	7	4.166666667	0
44	0.006079027	4	0.00482509	27	11	0
50	0.001251627	12	0.001381534	7	4.166666667	0
50	0.001251627	12	0.001381534	7	4.166666667	0
51	0.00127666	12	0.001381534	8	4.25	0
51	0.00127666	12	0.001381534	7	4.25	0
51	0.00127666	12	0.001381534	7	4.25	0
51	0.00127666	12	0.001381534	7	4.25	0
52	0.001301692	12	0.001381534	8	4.333333333	0
52	0.001301692	12	0.001381534	7	4.333333333	0
52	0.001301692	12	0.001381534	7	4.333333333	0
53	0.001326725	12	0.001381534	6	4.416666667	0
53	0.001326725	12	0.001381534	6	4.416666667	0
53	0.001326725	12	0.001381534	6	4.416666667	0
53	0.001326725	12	0.001381534	9	4.416666667	0
50	0.001251627	11	0.001266406	8	4.545454545	0
50	0.001251627	11	0.001266406	7	4.545454545	0
50	0.001251627	11	0.001266406	9	4.545454545	0
53	0.004149053	23	0.006397775	5	2.304347826	0
36	0.000901172	7	0.000805895	8	5.142857143	0
37	0.000926204	7	0.000805895	8	5.285714286	0
37	0.000926204	7	0.000805895	9	5.285714286	0
54	0.007460624	8	0.009650181	12	6.75	0
57	0.004462189	25	0.006954103	5	2.28	0
106	0.008298106	45	0.012517385	4	2.355555556	0
119	0.002978873	35	0.004029473	5	3.4	0
120	0.009394082	48	0.013351878	8	2.5	0
136	0.003404426	40	0.004605112	6	3.4	0
